departure_time,arrival_time,flight_id,aircraft_id,itinerary_no,ticket_no,flight_cost,origin_airport,destination_airport,frequent_flier,travel_date,airplane_model,frequent_flier_no,passenger_name,passenger_country,tail_no,distance,turbulance,temp_at_dept,fuel_consumed_litre,taxi_duration_mins,avg_flight_speed_kmps,engine_performance,passenger_dob,passenger_flight_class
12:04:49,13:38:49,YZF44086,AI206,175156189,VO-91785-JA-829,5809.69,Oak Harbor,Kaysville,False,2021-04-21,Boeing 727-100,,Bertram,Sint Maarten,F343RX,2358,0,-11.3,19738.8,59.0,901.4,15038,1987-09-08,business
23:53:49,00:33:49,UGZ86667,AI311,76935331,XJ-79198-KN-322,4784.16,Raytown,Fort Lauderdale,False,2021-08-31,"Airbus A300-600ST ""Super Transporter""",,Jeromy,Mozambique,U193GM,5683,1,1.0,64554.4,27.0,1099.8,45881,1983-03-21,business
22:34:49,00:31:49,CMJ05623,AI881,101900303,BR-17175-ZD-288,1739.63,Rosenberg,Lynbrook,True,2021-07-05,Airbus A310-300,573449EZ,Maryetta,St. Martin,B615IJ,4367,0,-8.4,63785.4,90.0,1273.9,25823,1965-04-30,executive
21:30:49,22:50:49,EMW29487,AI961,44661969,TF-06758-HZ-060,2350.54,North Royalton,Bradenton,True,2021-10-31,Airbus A350-1000,346419CL,Pat,Trinidad & Tobago,L357DP,2836,0,-9.7,24511.5,34.0,917.3,24391,1993-04-13,premium economy
13:57:49,14:33:49,FPN19343,AI119,88015562,YQ-74485-ZY-709,2789.68,Wentzville,New Albany,True,2021-06-16,Embraer Lineage 1000,141426OX,Pierre,Cocos,B223DY,3636,0,-7.1,57170.7,79.0,977.0,27989,1988-08-10,business
05:05:49,07:50:49,ERH95982,AI538,92122077,XG-74575-XV-210,1211.96,Solon,Lake Jackson,False,2022-05-11,Fokker F27 Friendship,,Jayson,Guatemala,V221HK,2481,1,-11.6,18769.4,35.0,943.8,16161,1986-02-08,business
20:04:49,23:01:49,OLM23737,AI531,138498106,FX-87013-TQ-055,1113.51,Williamsport,Colonial Heights,False,2022-01-01,Embraer RJ135,,Mariel,Åland Islands,N026UI,4193,1,-12.0,56729.9,67.0,1091.4,30261,1993-11-16,premium economy
17:14:49,19:42:49,ZZL56446,AI404,186998656,LJ-12295-ZD-389,7258.43,Palos Hills,Wyandotte,True,2021-08-28,Pilatus Britten-Norman BN-2A,532037FW,Von,St. Helena,J315GO,2077,1,-10.9,18123.3,63.0,906.1,18718,1988-09-21,business
10:27:49,11:58:49,OTS94988,AI860,185201771,UT-22432-LR-938,3457.93,Pawtucket,Pleasant Grove,False,2021-03-27,Junkers Ju 52/3M,,Allan,Vatican City,U874XA,1911,0,-13.7,19892.8,72.0,835.9,11878,1969-09-22,executive
23:48:49,00:05:49,RRS40170,AI518,44983634,VQ-45442-JH-689,7023.2,Bristol,Rockford,False,2022-02-15,Cessna Citation V,,Lianne,Nepal,T008RF,3158,1,-6.6,53967.5,67.0,944.7,26103,1987-01-11,business
14:12:49,16:24:49,JON10221,AI860,63811408,FP-46044-NQ-970,2131.01,Lake Zurich,Battle Creek,False,2021-10-12,Lockheed L-188 Electra,,Georgiann,Sudan,H186HF,3415,0,6.5,57146.0,82.0,928.0,27107,1989-07-28,business
18:41:49,21:38:49,MHS28117,AI812,182848480,GE-81899-SW-122,7136.8,Holyoke,Eau Claire,False,2021-06-08,Antonov AN-72,,Retta,Chad,C563VV,4157,1,-15.0,59615.9,65.0,1324.0,30452,1967-09-10,executive
18:08:49,20:58:49,MGT45791,AI250,98643230,MM-39549-UO-978,2513.17,Huntington,Prattville,True,2021-03-12,Aquila A 210,206595FO,Woodrow,Anguilla,U122TG,6108,1,-14.9,63408.7,90.0,1509.7,58299,1991-04-23,premium economy
20:02:49,22:11:49,UTU35609,AI725,156548904,EE-08099-IE-523,7038.01,Sheridan,Deerfield,False,2021-09-14,Cessna 208 Caravan,,Chi,British Virgin Islands,B720YL,533,4,-0.5,7023.7,119.0,743.2,7934,1970-05-04,executive
01:07:49,04:02:49,PIN63716,AI484,146494757,LY-74580-DC-961,3046.89,Coon Rapids,Winchester,True,2022-05-31,Lockheed L-1049 Super Constellation,757060YK,Vito,Central African Republic,S484UY,5621,1,-11.6,66878.6,92.0,1353.6,45223,1980-12-18,business
02:52:49,04:18:49,CUK27635,AI624,42047071,KH-15333-NT-642,4376.41,Middletown,Northampton,True,2022-02-08,Airbus A319,754675VV,Billie,Denmark,T937VZ,2488,1,8.5,18108.7,32.0,949.4,18320,1976-10-02,executive
00:02:49,02:38:49,ZSD23111,AI137,89193531,EN-91185-GR-135,5622.4,Boise City,Columbia Heights,False,2022-06-03,McDonnell Douglas MD-11F,,Merissa,Mongolia,X281EE,5233,0,-1.3,66465.0,75.0,1034.4,35018,1969-08-16,executive
07:43:49,08:47:49,OKN32627,AI249,87465681,AQ-53725-XK-816,6074.17,Arcata,Prescott,False,2021-09-13,Bombardier BD-700 Global 5000,,Karren,Monaco,I441GA,4055,1,-13.7,60145.9,108.0,1133.0,25743,1974-11-19,executive
16:57:49,17:19:49,CYD16155,AI181,125698328,GO-39885-BO-432,5740.02,Brigham City,Port Huron,False,2021-08-11,Embraer Phenom 300,,Stephane,Pakistan,F055EZ,5227,0,-7.0,59593.3,30.0,1060.0,39836,1972-01-03,executive
05:41:49,06:46:49,OQQ87165,AI338,124620472,GM-82671-PM-975,1121.82,Bedford,Socorro,False,2022-01-16,Boeing 787-10,,Renda,Guatemala,D192PD,1314,2,-1.6,15267.4,85.0,847.3,12960,1987-08-19,business
19:03:49,20:00:49,RMN43162,AI090,117130479,GP-01897-NT-344,7759.64,College Station,Douglas,True,2022-01-17,Canadair Regional Jet 100,829610PN,Wayne,Italy,R257BR,1171,7,-0.2,14847.9,62.0,849.8,17064,1974-08-11,executive
15:15:49,16:08:49,ENX34809,AI624,33487310,CG-54993-ZM-330,4717.31,Coralville,Arvada,True,2022-04-14,Airbus A318,203891HI,Archie,Sudan,S833FT,5687,0,-12.5,58484.0,118.0,1026.9,44773,1971-01-11,executive
23:24:49,00:04:49,VEA00483,AI504,79064137,KG-04062-WC-436,580.15,Kingsville,Alpharetta,False,2022-01-04,Gulfstream/Rockwell (Aero) Commander,,Franklin,Angola,Z364KO,3416,1,5.1,59873.0,99.0,970.9,25989,1981-05-07,business
10:44:49,13:30:49,JYX71454,AI406,80538997,EX-24383-MP-187,4695.3,Bloomingdale,Palisades Park,False,2021-04-27,Ilyushin IL86,,Danilo,Luxembourg,W194TG,5943,1,-11.3,60080.1,115.0,1018.0,46530,1995-04-19,premium economy
01:56:49,02:58:49,HBM28561,AI621,126797997,FJ-92232-JA-610,5219.76,Yucaipa,Prichard,False,2022-04-16,Learjet C-21A,,Maurice,Jamaica,L404FB,4869,1,3.8,67633.1,90.0,1026.3,28408,1970-07-25,executive
14:20:49,15:31:49,RRV85785,AI479,29181969,VT-76700-II-264,1056.75,West Jordan,Odessa,False,2021-03-26,Tecnam P2006T,,Reggie,Tunisia,N505SU,3314,0,-5.2,59036.3,17.0,973.1,28162,1968-09-08,executive
14:42:49,17:03:49,UMU94351,AI808,67119627,SK-35989-YH-857,6832.51,Westland,Malden,False,2022-01-15,Boeing 747-100,,Shawn,Cuba,Z998TR,4595,1,6.2,65584.7,90.0,1330.0,30869,1970-04-10,executive
19:35:49,22:18:49,SEK46063,AI089,67450039,WO-63220-CX-577,3966.04,Benicia,Stow,False,2022-03-24,Tupolev Tu-144,,Bertram,Guinea-Bissau,U695DW,4030,1,-6.9,64909.3,42.0,1123.0,30919,1987-04-10,business
17:19:49,18:07:49,ZMT86854,AI952,28319937,RW-44394-FX-821,3386.6,Hattiesburg,Dallas,False,2022-02-07,Piper PA-31 Navajo,,Son,Aruba,L950CL,4836,0,-9.2,63568.3,68.0,1385.2,26783,1968-11-09,executive
11:36:49,13:13:49,FTV54881,AI608,80968854,FM-77752-KA-462,3163.51,Cedar Park,Sebastian,True,2021-09-20,Canadair Regional Jet 1000,158349ND,Deangelo,Bahamas,D434QW,1923,1,3.1,17876.7,54.0,809.7,17204,1983-05-05,business
08:55:49,10:00:49,UTC26731,AI808,29870571,QQ-83480-VF-056,2319.2,Tiffin,Eagle Pass,True,2021-11-19,Cirrus SF50 Vision Jet,253155EG,Shaunte,Nicaragua,J186NN,843,7,-5.2,7418.3,63.0,714.6,6619,1973-05-21,executive
00:21:49,01:14:49,TVP18356,AI359,102198088,UU-27433-TP-785,3503.05,Lynnwood,Loves Park,True,2021-10-08,Team Rocket F1,965387CS,Anderson,Guernsey,H119NQ,877,5,-8.0,7445.4,58.0,619.4,6940,1968-10-17,executive
20:23:49,20:57:49,FQR94896,AI826,104732933,NB-80310-MR-738,7286.37,Manhattan Beach,Bensenville,False,2021-06-12,Beechcraft Baron,,Ladawn,Libya,A465PN,3968,0,-8.7,67741.2,106.0,964.3,26011,1978-11-16,executive
21:03:49,23:46:49,EOK64015,AI970,162486152,FI-01602-PD-728,3510.66,Lake Elsinore,Valparaiso,False,2022-03-25,Airbus A340-500,,Quentin,Iran,M140SS,5425,0,-8.3,59216.6,66.0,1064.7,39736,1976-10-07,executive
17:06:49,19:10:49,ITN36921,AI096,93904243,JM-00097-LM-717,6902.34,Providence,Palm Beach Gardens,True,2022-02-12,Piper PA-28,186704EF,Keeley,Isle of Man,D654GD,3462,0,-13.8,63449.1,87.0,953.6,26573,1986-10-18,business
16:42:49,19:08:49,NOE60495,AI203,125686468,IQ-00544-MY-111,5811.21,Mason City,Holland,False,2022-01-01,Fokker 100,,Sachiko,Angola,U606ZG,5764,0,3.0,61411.1,24.0,1361.5,42625,1987-12-27,business
10:43:49,12:04:49,UCA46167,AI096,92330892,WF-18329-OW-406,835.7,Harlingen,Staunton,False,2021-07-28,Boeing 757-300,,Giuseppe,El Salvador,F489OV,4473,0,4.2,58979.4,59.0,1254.1,29735,1989-10-30,business
16:24:49,18:45:49,DEV95667,AI220,185978455,XT-88116-TP-799,3428.14,Natchez,Union City,True,2022-03-18,Embraer Praetor 500,879357BR,Miguelina,Saudi Arabia,Y679RC,2341,1,-6.1,18563.6,104.0,946.2,19607,1969-09-15,executive
22:02:49,22:37:49,UJI24669,AI266,91318297,RI-42325-AL-489,765.26,Vincennes,Chaska,False,2021-04-19,Beechcraft 1900,,Maryalice,Bahamas,Y943HB,931,7,-9.8,7403.3,29.0,520.3,5230,1991-06-18,premium economy
02:03:49,03:35:49,VXI66059,AI856,197441795,EB-59558-CA-573,894.89,Maple Grove,Bentonville,False,2021-02-15,Piper PA-46,,Shila,Israel,T379AZ,1729,1,2.6,26901.1,110.0,843.4,12036,1968-02-06,executive
16:51:49,18:06:49,SVI84255,AI533,156229942,LX-90611-YL-407,3185.0,Brentwood,St. Charles,False,2021-11-06,Ilyushin IL76,,Beau,Faroe Islands,G160NP,3767,0,-11.5,68670.6,28.0,964.1,28395,1989-10-27,business
00:03:49,00:51:49,MVJ10160,AI998,154584637,RH-11098-JF-191,7178.23,East Providence,Bourbonnais,False,2021-11-18,Convair Convair CV-640,,Rhett,Tuvalu,M507FX,6441,1,-5.9,65375.3,102.0,1725.0,58281,1974-03-21,executive
19:29:49,22:21:49,QSC66424,AI375,162496190,II-19686-PG-822,7493.1,Temple City,Centennial,False,2021-02-01,Pipistrel Virus,,Willow,Palestinian Territories,R509PF,5401,1,-12.3,58688.4,28.0,1352.9,42930,1975-06-14,executive
05:14:49,07:51:49,HUK45606,AI961,26614793,YV-13717-DJ-684,5604.92,Caledonia,Greeley,False,2021-07-23,Airbus A321,,Carita,Jamaica,A821MF,3009,0,5.8,40862.0,40.0,937.6,26979,1968-04-06,executive
12:21:49,14:45:49,IUV02180,AI849,199467398,GI-43797-SX-655,2738.02,Belmont,Pleasanton,True,2021-11-16,Beechcraft 1900,877733JH,Gerardo,Côte d’Ivoire,U621FX,5970,0,-0.8,68823.3,20.0,1149.8,46445,1982-08-23,business
01:35:49,03:05:49,NUT12094,AI998,58994302,AY-43496-BZ-476,6591.62,Donna,Liberal,False,2021-06-02,Cessna 177 Cardinal RG,,Michael,Egypt,T565KU,2783,0,-8.4,24800.3,37.0,926.0,19309,1994-10-29,premium economy
16:41:49,17:46:49,SNH76827,AI804,78993691,HC-96548-ZB-603,2332.35,Downey,Billings,True,2022-02-15,Boeing 777-300,448481BO,Kristle,Italy,F907EH,5396,1,3.3,58815.0,42.0,1064.9,35498,1976-10-20,executive
07:54:49,10:43:49,CEM26884,AI152,25745064,JS-08551-FC-430,3755.4,Brigham City,Stockton,False,2021-03-08,Douglas DC-8-72,,Pasty,Kuwait,D560AT,3369,0,3.5,62639.8,31.0,918.6,29137,1994-07-25,premium economy
07:16:49,07:55:49,LTJ22206,AI692,126728554,YF-40716-IX-664,3559.26,Brigham City,Suffolk,True,2022-06-09,Bombardier 415,783080XE,Orlando,Gambia,M861MU,4454,0,-14.1,59709.9,21.0,1200.2,28912,1994-10-21,premium economy
20:28:49,23:24:49,HLK13541,AI314,108828987,YU-99789-CJ-423,1364.25,Menlo Park,Medina,False,2021-07-07,Cessna Citation CJ4,,Johnnie,Turkmenistan,D000JO,1462,8,8.4,17122.5,25.0,805.0,10822,1985-09-17,business
07:14:49,09:38:49,NEP51857,AI607,26332184,LW-02865-HG-630,7534.62,Asheboro,Federal Way,False,2021-06-24,Cessna 208 Caravan,,Sharee,Mauritius,Z085YC,6443,0,-1.3,64320.1,53.0,1795.0,56449,1970-11-18,executive
13:23:49,13:39:49,LSN05764,AI008,133573663,CV-19864-CL-952,2570.99,Wheaton,Hilliard,True,2021-06-10,Learjet C-21A,444615XY,Charlena,Antigua & Barbuda,Z383ZX,3814,0,-10.9,59243.0,117.0,968.8,26562,1980-09-20,business
06:08:49,08:52:49,FJB98811,AI298,125108948,PY-93664-KX-472,4171.17,Royal Palm Beach,Big Spring,True,2022-03-11,Cessna Citation Sovereign,080993ZY,Ayako,Japan,V342CT,3874,0,-6.8,57881.5,113.0,915.7,25158,1982-08-04,business
14:12:49,16:18:49,KFY04831,AI849,20431584,DU-93633-RU-889,6275.53,East Point,Temple Terrace,True,2021-10-03,BAe 146-300,943806AE,Jessie,Ascension Island,Q502IL,6314,0,2.2,55711.6,93.0,1672.1,57498,1978-06-16,executive
01:32:49,01:47:49,ZMW15753,AI551,189344367,LU-00330-KN-291,968.73,Sammamish,Elkhart,False,2021-09-07,McDonnell Douglas MD-83,,Galen,Georgia,T057YF,763,2,9.3,7048.7,92.0,727.9,6243,1992-11-13,premium economy
21:36:49,23:20:49,MDX33399,AI452,82550410,ON-84713-LH-744,7405.91,Youngstown,San Marcos,True,2021-11-04,Convair Convair CV-640,015098ZQ,Tiesha,Côte d’Ivoire,D449BF,1250,3,-11.7,17692.4,21.0,846.8,17690,1976-02-09,executive
16:52:49,18:13:49,YLN36367,AI605,53643697,MY-84196-MB-082,2902.3,Sherwood,St. Matthews,False,2021-12-24,Pipistrel Sinus,,Lasandra,Belgium,B136IY,4768,1,5.7,59972.4,76.0,1224.2,26695,1995-01-13,premium economy
03:07:49,05:28:49,TGO77164,AI125,83998974,DC-62394-WM-696,1521.37,Dickinson,Fountain Valley,False,2021-08-04,Cessna Citation Excel,,Nathanial,Ireland,E842UI,6181,1,-9.0,67826.3,55.0,1642.2,53122,1977-03-14,executive
20:23:49,21:38:49,EWS39094,AI032,100510203,QZ-73927-AG-346,6651.61,Greeley,Cuyahoga Falls,True,2021-10-25,Boeing 777-200,609922MI,Shalanda,Pitcairn Islands,Z355NG,4706,0,-6.3,56523.3,38.0,1052.0,25917,1973-01-23,executive
06:57:49,07:11:49,UPC49105,AI309,28142189,VD-58882-BY-342,7526.78,Cutler Bay,Kokomo,False,2021-10-27,Embraer Legacy 500,,Hollis,Syria,A658GN,4584,0,-6.0,63869.8,97.0,1143.1,29297,1974-11-20,executive
14:37:49,14:52:49,RKO87128,AI335,166755746,YT-64793-KO-448,3845.42,Clearfield,Clearwater,True,2021-10-02,Ilyushin IL62,934339DS,Lashawnda,Tokelau,Y902PG,4528,0,-13.0,67735.4,69.0,1146.0,26346,1974-01-30,executive
21:52:49,00:23:49,QZF49567,AI382,178009824,ZD-54124-NR-066,493.24,Marlborough,Fort Lee,True,2021-12-16,Reims-Cessna F406 Caravan II,264710KH,Sarina,Swaziland,G802MR,3800,0,-6.0,56076.2,87.0,987.0,27436,1967-04-26,executive
20:08:49,21:12:49,UZN22403,AI837,152766595,OV-27082-CM-880,5584.82,Eastlake,Hamtramck,False,2021-12-31,Saab 2000,,Manda,Uruguay,G431MM,1568,0,-13.2,21327.4,42.0,841.4,12463,1984-04-29,business
02:59:49,03:28:49,JMM92684,AI592,25814058,IN-56384-CA-965,1943.83,Tustin,Brooklyn Park,True,2022-01-01,Airbus A321,959793WF,Georgene,Iraq,E980UI,5109,1,-6.5,63632.5,93.0,1268.0,36117,1970-08-30,executive
19:50:49,22:28:49,VUS10588,AI895,161437681,KS-64981-VE-910,2353.83,Anderson,Citrus Heights,True,2021-06-27,Embraer Praetor 500,024266CO,Qiana,Ghana,T263EE,3783,1,2.6,60647.9,104.0,907.2,28049,1980-07-21,business
00:56:49,02:58:49,RBD72945,AI148,79513840,YA-15809-LA-626,6968.93,Mokena,New Lenox,False,2021-02-19,Fairchild Dornier Do.228,,Karisa,Austria,L103OO,2971,1,9.8,24285.0,49.0,923.7,21956,1975-10-04,executive
09:06:49,11:37:49,CCY47331,AI912,181359153,AX-53462-UK-564,5218.75,Racine,Rio Rancho,False,2021-10-20,Team Rocket F1,,Aleisha,Cuba,M141YK,3842,1,-9.6,64639.0,19.0,962.2,29062,1994-07-11,premium economy
17:12:49,18:37:49,VVF87530,AI973,51581884,FQ-49566-QZ-213,593.55,Acworth,Emporia,False,2021-09-05,Cessna Citation VII,,Gregg,Bolivia,R704GW,1462,8,-13.8,17038.1,84.0,821.6,12383,1988-07-06,business
01:23:49,02:43:49,VSW74728,AI379,70942971,UC-85213-NB-708,4401.2,Wayne,Cabot,True,2022-05-31,Boeing 717,450930JM,Dionna,Palestinian Territories,W701BV,1150,8,9.8,12203.2,36.0,833.0,13872,1968-03-12,executive
22:28:49,23:54:49,GMF30981,AI469,128873299,GF-96889-BV-590,3314.63,Port Chester,Wooster,True,2021-09-30,Embraer 175,847677KL,Cathern,New Caledonia,B599GH,4198,0,-5.3,66880.7,54.0,1331.8,27403,1993-01-29,premium economy
18:46:49,21:32:49,SYX73025,AI633,127372429,KW-54591-FE-662,3819.86,Prattville,Tahlequah,False,2021-10-11,Lockheed L-188 Electra,,Mckinley,United Arab Emirates,Z564LG,5281,0,-13.0,67247.5,76.0,1222.9,37264,1966-04-23,executive
23:31:49,23:46:49,LGQ88730,AI767,47694468,EU-31295-OL-992,2144.24,Melrose,Dunedin,False,2022-05-16,Boeing 787-8,,Jenine,United Arab Emirates,F110JY,2861,0,-14.4,22829.0,70.0,905.0,19817,1977-01-19,executive
02:53:49,03:28:49,URS77366,AI385,10285216,IB-57066-CV-390,1526.09,Stillwater,Naperville,False,2021-12-05,Harbin Yunshuji Y12,,Elidia,U.S. Virgin Islands,X631OI,5254,0,2.3,58852.2,84.0,1186.7,38362,1990-04-27,premium economy
21:57:49,22:13:49,QMW42255,AI306,148140553,AB-66247-TH-257,4462.35,Waukesha,Gainesville,False,2022-03-02,Boeing 737-300,,Jenae,Greece,B129BH,1634,0,-13.0,28468.2,25.0,847.9,11859,1966-04-27,executive
11:50:49,14:22:49,KZC13102,AI931,185713959,KT-18581-ON-639,6291.55,Chico,New York,False,2022-01-30,McDonnell Douglas MD-87,,Jamey,Nigeria,V602NR,612,3,-9.9,7146.9,103.0,652.0,5105,1990-09-20,premium economy
13:55:49,16:04:49,MBH73047,AI335,128517752,SN-85293-VQ-203,5625.15,Paramount,Fort Dodge,False,2022-03-03,Cessna 210 Centurion,,Noella,Bosnia & Herzegovina,Q010GY,1780,0,-1.3,19726.0,80.0,821.1,13414,1974-02-28,executive
09:34:49,10:34:49,NUQ81128,AI178,54526059,QP-63319-MA-071,6712.11,Kirkland,Fredericksburg,True,2022-04-10,Boeing 777-9,284149WF,Edwin,Ethiopia,D912RW,4814,1,-14.8,55292.8,110.0,1209.2,30182,1993-11-04,premium economy
17:04:49,17:27:49,DWG70032,AI003,185733357,DZ-56225-KD-574,6009.11,Wasco,Slidell,True,2021-11-22,Embraer Legacy 600,016964EV,Wenona,Benin,K056SR,1877,0,0.0,29098.9,24.0,837.2,10449,1988-08-14,business
12:54:49,13:43:49,YDK31993,AI765,102470156,CG-73543-MX-067,4928.07,Wenatchee,Paducah,False,2021-10-22,Dassault Falcon 7X,,Rick,Jersey,J226QW,2896,1,-13.1,24463.4,57.0,914.5,19561,1976-05-31,executive
19:35:49,20:42:49,KMO04059,AI310,21275057,UQ-93120-CA-158,1204.51,Lemon Grove,Schenectady,True,2022-03-19,Boeing 727-100,192412AH,Lakenya,Finland,S082YF,1476,2,6.8,14270.7,109.0,831.8,15579,1993-08-27,premium economy
16:03:49,18:48:49,WFQ27110,AI466,130618166,BX-33832-OS-912,6361.39,Burlington,Vestavia Hills,False,2021-04-08,Boeing 737 MAX 7,,Casey,Vatican City,W649ET,5908,0,-5.9,58479.9,114.0,1103.6,40773,1993-08-03,premium economy
17:12:49,17:58:49,PLU05851,AI127,107481707,RA-66192-KJ-231,6234.75,Newton,Bergenfield,True,2022-01-29,Boeing 747SP,495058DZ,Alleen,Portugal,G368VC,3758,0,-8.2,56551.3,35.0,957.6,25207,1970-06-10,executive
21:45:49,23:22:49,ZDY34893,AI870,43603235,SM-36716-CT-305,4237.38,McDonough,Nixa,False,2021-03-09,Douglas DC-9-30,,Cody,Guinea,T783WB,4728,0,-10.1,58270.1,36.0,1269.8,25762,1985-01-07,business
23:34:49,00:58:49,KKF89942,AI467,186139636,UJ-97620-OF-994,2614.87,Huntington,Palo Alto,True,2021-07-22,De Havilland Canada DHC-6 Twin Otter,765512NO,Marcus,Isle of Man,V903JN,3262,0,3.3,57856.0,112.0,950.3,25408,1981-05-25,business
18:23:49,21:10:49,SQL12822,AI899,104936647,YZ-89907-AC-330,1920.0,Millbrae,Richland,False,2022-03-28,Airbus A320,,Monnie,Latvia,O816AZ,1123,2,-0.5,14799.9,118.0,817.4,14400,1975-02-13,executive
09:40:49,09:56:49,SIH07073,AI565,176111832,PT-19264-VD-294,1745.51,Toledo,Alhambra,True,2022-03-07,McDonnell Douglas MD-82,668608TT,Lashunda,Slovakia,F552OM,1679,0,-9.3,29706.7,91.0,818.1,11599,1968-08-26,executive
02:49:49,03:52:49,WEW96689,AI931,115346330,SU-94212-XY-660,709.94,South Elgin,Twin Falls,False,2021-07-04,Airbus A350-900,,Elmo,Macau SAR China,Q699WI,621,7,-11.8,7187.8,48.0,666.0,6516,1975-06-18,executive
10:27:49,10:37:49,DIK81091,AI417,195501839,IX-72627-CF-733,6792.81,Northglenn,Lindenhurst,False,2022-02-01,Robin ATL,,Luana,Morocco,Z515UQ,2110,1,4.9,19915.1,73.0,916.9,17707,1965-04-02,executive
02:34:49,05:32:49,BMC90619,AI246,144182641,BN-05118-HV-193,3623.26,Montclair,Weatherford,True,2022-02-20,Cessna 206 Stationair,070700RB,Cicely,Papua New Guinea,G222WP,4185,1,-14.2,62356.0,54.0,1062.5,28052,1972-06-19,executive
18:48:49,20:39:49,CED27082,AI543,100153402,VV-38998-JR-925,2936.36,Ormond Beach,South Plainfield,True,2021-09-21,BAe 146-100,087967HT,Vivien,Samoa,F771ES,4448,1,2.6,61299.4,20.0,1343.1,30163,1989-04-29,business
03:44:49,04:19:49,GCQ72755,AI101,185494526,PI-49042-MP-841,7080.51,Renton,Maplewood,True,2021-04-09,Robin ATL,834775NO,Freeman,United Arab Emirates,Q341AG,5796,1,4.9,64800.4,53.0,1314.6,46906,1979-07-29,executive
04:55:49,06:41:49,YXK47168,AI258,82513342,RP-69442-BO-349,511.44,Bartlett,Rexburg,False,2021-03-06,Boeing 747-300,,Evia,Bhutan,C030VR,835,4,5.3,7125.7,73.0,695.8,7038,1992-09-14,premium economy
16:25:49,17:41:49,AWW39623,AI681,17348197,OT-76545-YF-610,6532.53,Tulare,Walker,True,2022-01-19,Antonov An-158,092827CC,Ashanti,Kazakhstan,I356ZP,4814,0,-13.3,63012.7,91.0,1206.8,29708,1985-01-24,business
22:06:49,01:00:49,GBT79091,AI178,146796879,EX-13963-UU-834,5058.87,West Memphis,Montebello,True,2021-09-01,Socata TB-20 Trinidad,660101AN,Hunter,Malawi,S892RK,5151,0,-1.9,69179.0,24.0,1315.9,44571,1979-11-21,executive
03:30:49,04:54:49,OMA36313,AI902,14369341,YF-95807-AM-087,5745.49,Daphne,Pleasantville,False,2021-08-25,Ilyushin IL76,,Alejandro,Lithuania,O112UJ,2274,1,5.3,19950.6,105.0,916.6,19503,1992-06-27,premium economy
04:54:49,07:33:49,XVN84870,AI661,196428422,TG-10917-DS-116,6828.9,Zanesville,Hoffman Estates,True,2021-04-02,Airbus A340-200,553106YM,Ricardo,Maldives,J436TG,5238,0,-6.3,60716.7,23.0,1374.0,36652,1970-10-09,executive
11:40:49,13:34:49,MRV85362,AI426,128068973,ZF-80041-FI-284,5744.78,Tallmadge,Lockport,False,2021-09-02,Airbus A350-1000,,Shawnna,Iraq,I633FC,2331,0,-8.1,18520.4,60.0,942.6,15314,1970-04-08,executive
00:54:49,03:11:49,KOA60294,AI165,33479818,TC-75383-GF-812,467.22,Bloomingdale,Holland,False,2021-08-03,Douglas DC-3,,Nelida,Thailand,F909BU,3965,1,6.8,58981.2,16.0,980.2,25879,1984-04-20,business
06:41:49,08:23:49,OHA13369,AI208,107399214,FF-82970-AX-394,2017.19,Trotwood,Chattanooga,True,2021-04-20,Boeing 737-300,432237HP,Danyell,Greenland,F049VD,4999,0,-8.3,63545.1,34.0,1385.2,26262,1969-09-05,executive
15:40:49,16:08:49,TTS80752,AI615,129189997,WV-90431-HM-054,4226.6,West Sacramento,Liberty,True,2021-09-21,Embraer Praetor 650,973847HT,Blaine,Tuvalu,Z497KJ,5772,0,-9.5,59170.6,16.0,1137.8,44295,1975-01-05,executive
00:01:49,02:40:49,WUH66051,AI666,41030203,QX-75498-HO-671,6125.73,Nashville,Freeport,True,2022-06-02,Antonov AN-74,805528XC,Florencia,Montserrat,A892KE,3691,1,-2.3,68462.4,68.0,992.8,26361,1976-01-11,executive
01:13:49,02:40:49,USO87582,AI117,23430606,SM-69757-IL-473,5773.17,Yonkers,Hazelwood,False,2022-01-12,Canadair Regional Jet 200,,Albertine,Australia,O145II,4422,1,-8.5,63139.1,95.0,1128.0,25961,1990-06-25,premium economy
09:34:49,09:50:49,ORK31810,AI526,13511932,TR-30507-FW-620,3987.77,Highland Park,Yuma,True,2022-02-15,Boeing 767-300,108928MX,Gala,Canary Islands,M133KY,2155,1,6.5,19888.1,69.0,909.0,15062,1983-07-03,business
05:45:49,07:38:49,GSS87234,AI951,172736581,JK-27019-DL-456,5080.09,St. Louis,Kiryas Joel,False,2021-04-01,Antonov AN-24,,Adam,St. Lucia,Z226KB,3137,1,-6.0,50931.0,117.0,925.8,25081,1984-03-10,business
16:07:49,16:22:49,GBH26520,AI825,77900736,AW-64848-WG-575,4113.66,Rutherford,Cincinnati,True,2021-11-25,Boeing 757-300,592477QN,Harlan,Pitcairn Islands,N195ZU,4068,1,-13.3,67845.5,65.0,1258.8,24475,1977-08-18,executive
18:07:49,20:25:49,HTU65289,AI117,60063954,NZ-88876-VB-054,734.6,Waukesha,Hopkinsville,False,2022-03-12,Ilyushin IL62,,Rory,U.S. Virgin Islands,C123PB,4044,1,9.2,68172.5,60.0,1173.1,25741,1983-12-10,business
