applicant_id,applicant_name,applicant_gender,applicant_dob,applicant_country,applicant_qual_test_score,applicant_high_school_GPA,scholarship_grade,scholarship_pct,interview_date,interview_score,admission_date,institute_ids,course_name
210173,Petronila,Male,2003-04-27 18:54:37.177922,São Tomé & Príncipe,790.06,8.7,G,50.0,2024-06-21,94.93,2020-03-16 11:23:19.004863,TINT770,Electrical Engg
210174,Willian,Male,2006-03-27 02:51:49.806791,Grenada,733.14,7.1,H,45.0,2017-06-12,88.53,2024-03-22 18:41:36.430457,SITS729,Environmental Sc
210175,Shera,Male,2003-09-27 05:34:50.882739,Costa Rica,964.57,6.2,H,45.0,2020-12-03,94.95,2018-08-15 19:35:21.648038,STIT721,Business Adm
210176,Britta,Other,2009-05-06 21:26:14.028771,Niger,769.98,6.3,H,45.0,2016-01-25,92.97,2024-07-17 17:34:13.167998,NISI778,Civil Engg
210177,Robby,Other,2000-12-01 17:50:06.805702,Cook Islands,905.35,6.4,H,45.0,2017-09-19,70.41,2020-10-21 12:46:55.400335,TISN738,Aerospace Engg
210178,Newton,Female,2002-10-20 02:52:24.378295,U.S. Virgin Islands,796.16,8.0,G,50.0,2020-10-30,95.97,2022-04-20 22:26:37.597390,TITN785,Aerospace Engg
210179,Jeremy,Female,2007-04-26 15:33:32.576121,South Sudan,568.93,5.9,J,35.0,2024-06-20,92.94,2015-06-09 15:27:45.913586,ISTI780,Environmental Sc
210180,Saul,Other,2004-04-28 20:06:31.368202,Zimbabwe,587.8,6.2,J,35.0,2020-12-24,96.23,2019-02-25 07:20:05.363143,ISTT782,Environmental Sc
210181,Chris,Male,2000-06-11 15:12:27.349937,Malta,937.41,9.3,B,78.0,2023-11-27,75.12,2023-06-08 20:16:33.792198,AEEE242,International Business
210182,Lindsay,Other,2001-01-20 08:18:55.979875,Slovakia,512.41,8.6,J,35.0,2019-11-16,78.02,2018-02-26 11:38:54.230700,NSSI742,Journalism
210183,Rana,Male,2006-03-12 06:25:11.454797,Micronesia,584.91,5.6,J,35.0,2024-09-07,95.89,2017-05-01 04:20:48.141139,TNII789,Computer Engg
210184,Marcelo,Male,2009-04-24 17:48:09.254667,Benin,666.99,8.4,J,35.0,2021-01-13,81.41,2022-04-09 18:26:55.453544,ITTT774,Computer Engg
210185,Claudio,Male,2007-04-02 15:45:58.835412,Monaco,772.82,8.9,G,50.0,2016-09-04,70.05,2018-03-19 23:27:54.639152,NNIS797,Business Adm
210186,Woodrow,Male,2009-04-28 21:04:42.429216,Barbados,715.42,7.0,H,45.0,2023-09-09,90.65,2016-02-28 05:57:45.245484,NNIS748,Business Adm
210187,Dionna,Other,2007-11-17 00:24:10.584000,Sweden,783.84,7.5,G,50.0,2019-01-19,72.5,2020-03-02 03:56:33.034004,SNTI703,Psychology
210188,Vinita,Female,2010-01-10 13:45:49.210633,Mayotte,893.39,7.5,D,65.0,2021-09-04,82.69,2020-11-08 23:46:14.186332,PNNA421,International Business
210189,Salena,Other,2006-01-28 23:15:27.073499,Taiwan,505.74,8.4,J,35.0,2020-12-01,74.82,2020-07-04 03:33:18.697493,TTIN779,Aerospace Engg
210190,Winston,Other,2010-07-07 09:39:32.547572,St. Vincent & Grenadines,917.09,6.7,G,50.0,2020-03-31,86.69,2025-09-03 11:21:07.916986,ISIN711,Computer Engg
210191,Chante,Male,2010-01-06 22:34:54.532166,Togo,634.48,8.6,J,35.0,2017-02-14,84.44,2018-02-24 05:20:57.272810,SINS720,Electrical Engg
210192,Corrin,Female,2006-03-01 22:49:49.702742,Malta,855.42,7.8,C,70.0,2021-09-10,79.74,2023-12-04 14:56:49.421621,UURE369,Environmental Sc
210193,Kathline,Male,2007-11-26 10:43:18.600980,Canary Islands,841.99,6.8,G,50.0,2018-09-03,94.83,2021-06-26 16:43:53.983741,NNIT773,Electrical Engg
210194,Bret,Other,2008-02-26 21:54:09.204725,Belize,959.29,5.8,J,35.0,2015-02-10,97.97,2021-09-16 05:32:29.694692,TISI764,Linguistics
210195,Dorian,Male,2000-02-15 10:49:07.760581,Sierra Leone,758.78,8.2,G,50.0,2020-06-15,72.9,2018-09-18 01:51:45.881878,ITNI757,Electrical Engg
210196,Jewel,Other,2007-04-18 11:12:40.416631,Uzbekistan,994.76,6.3,H,45.0,2017-08-16,87.16,2019-12-02 13:01:11.286742,TNNS774,Business Adm
210197,Mariko,Female,2004-09-04 08:16:24.227882,Oman,938.52,9.9,B,78.0,2023-09-09,95.52,2022-12-27 23:20:51.095342,MAMA247,Environmental Sc
210198,Krystina,Other,2005-06-02 02:35:30.179911,Burkina Faso,687.64,6.6,J,35.0,2023-02-26,70.69,2021-10-19 23:19:23.719231,ITTT800,Aerospace Engg
210199,Buffy,Female,2003-06-05 17:48:40.592730,Guinea-Bissau,687.3,5.5,J,35.0,2024-01-26,88.26,2025-05-04 02:08:57.325879,TTTI713,Aerospace Engg
210200,Chris,Other,2009-04-10 20:50:10.781502,Cape Verde,778.84,8.8,G,50.0,2021-09-05,91.64,2024-05-07 16:39:40.896166,INNN736,Arts
210201,Weldon,Other,2007-03-09 14:52:11.248809,Lesotho,665.27,5.4,J,35.0,2015-07-02,91.85,2024-09-28 08:53:47.785152,SNNT743,Aerospace Engg
210202,Merrill,Other,2010-09-11 22:18:00.944841,Gambia,539.95,8.4,J,35.0,2015-01-25,81.49,2023-03-30 20:15:49.825070,INNI729,Electrical Engg
210203,Crysta,Male,2010-05-02 09:23:41.371681,Nicaragua,504.05,7.8,J,35.0,2020-03-24,96.93,2017-09-13 03:00:28.133345,NSSI788,Journalism
210204,Everette,Male,2002-06-28 23:34:44.698812,Norfolk Island,524.07,6.8,J,35.0,2016-01-06,91.88,2022-05-07 06:56:01.054278,STTN779,Linguistics
210205,Kam,Other,2005-03-06 14:40:03.720736,Angola,885.65,6.2,H,45.0,2018-03-02,90.54,2021-10-26 09:13:38.788669,STSS788,Environmental Sc
210206,Fred,Male,2005-06-04 00:56:34.209249,Bermuda,759.18,5.8,J,35.0,2017-04-15,91.53,2021-09-20 09:21:51.772874,TTNN729,Aerospace Engg
210207,Quinton,Male,2008-05-22 14:16:57.446482,Belarus,989.64,6.1,H,45.0,2015-02-16,96.48,2020-09-13 19:03:49.166681,SNIS800,Environmental Sc
210208,Isaac,Other,2001-06-24 08:15:45.649294,Turks & Caicos Islands,891.09,6.7,G,50.0,2018-01-06,72.06,2017-03-05 21:23:11.215496,ISSS800,Civil Engg
210209,Wilmer,Other,2001-01-30 20:10:33.188005,Cayman Islands,869.02,6.2,H,45.0,2025-06-20,87.93,2024-10-18 08:06:34.684199,NNII728,Finance
210210,Shery,Female,2009-01-07 11:54:51.389684,French Guiana,940.37,5.9,J,35.0,2016-09-15,98.12,2021-09-11 22:00:12.806696,IINN792,Philosophy
210211,Dia,Male,2004-06-25 15:01:08.600546,Côte d’Ivoire,603.99,8.9,J,35.0,2024-04-19,84.64,2022-12-16 13:17:11.088547,SNNT798,Linguistics
210212,Herb,Male,2010-08-30 01:24:12.010261,Congo - Brazzaville,720.21,7.4,H,45.0,2015-11-13,73.98,2021-02-12 14:28:42.952799,NIIT719,Psychology
210213,Malcom,Other,2009-03-13 14:45:05.453471,Netherlands,659.41,7.6,J,35.0,2018-01-15,76.88,2015-07-21 02:06:12.786924,SISS777,Finance
210214,Colton,Male,2007-04-01 20:02:22.819288,Japan,502.79,8.2,J,35.0,2017-01-01,98.15,2025-06-19 01:30:06.762899,TSNN766,International Business
210215,Shandra,Male,2009-12-17 03:00:12.370297,Turkmenistan,791.22,8.0,G,50.0,2018-02-11,89.9,2023-05-08 14:09:14.287166,ITSN719,Civil Engg
210216,Aleisha,Other,2000-06-24 17:57:02.835495,Switzerland,800.52,9.7,E,60.0,2024-07-03,79.31,2016-09-15 22:30:02.576183,SMMR559,Psychology
210217,Brad,Male,2003-09-15 12:28:34.261595,French Guiana,932.33,8.6,B,78.0,2021-03-14,77.14,2019-01-13 01:00:03.937731,RMAR246,Environmental Sc
210218,Eddy,Other,2007-07-29 23:04:28.878512,Papua New Guinea,720.27,8.1,H,45.0,2023-07-03,81.4,2022-10-20 17:54:10.182673,ISTT759,Electrical Engg
210219,Vania,Female,2004-09-29 08:52:33.385246,Vatican City,806.73,7.7,E,60.0,2019-03-17,95.11,2016-04-14 17:25:58.091291,SMAS580,Psychology
210220,Anibal,Female,2000-09-13 01:37:35.531524,Kiribati,872.43,8.6,C,70.0,2024-04-03,94.57,2017-07-16 09:32:10.929035,RERE333,Linguistics
210221,Patrick,Other,2005-02-14 00:59:00.418039,Spain,602.69,5.2,J,35.0,2025-11-16,79.11,2024-07-18 15:11:17.547996,NSSN758,Computer Engg
210222,Freddy,Male,2006-02-10 21:24:25.949674,Estonia,528.85,6.8,J,35.0,2024-06-18,92.45,2015-07-24 11:06:52.332078,SNIN702,Aerospace Engg
210223,Arlena,Male,2005-04-24 08:38:52.005157,Kenya,666.5,9.7,I,40.0,2020-05-25,83.95,2025-01-18 05:34:30.302512,TTNN736,Civil Engg
210224,Katelin,Male,2009-01-01 12:02:50.318246,Congo - Brazzaville,706.39,6.5,H,45.0,2018-12-30,92.53,2020-12-10 16:48:57.167563,NITS771,Linguistics
210225,Tyson,Female,2006-10-16 10:52:02.609473,Malaysia,559.05,8.1,J,35.0,2019-09-14,85.38,2023-12-01 07:08:26.992531,TINI763,International Business
210226,Marlon,Female,2001-09-08 07:19:19.867220,Suriname,706.57,9.3,H,45.0,2018-04-22,70.01,2018-11-05 19:57:40.779432,NNTN730,International Business
210227,Julius,Male,2002-06-23 17:41:47.211318,Guadeloupe,551.61,9.7,J,35.0,2016-07-06,77.0,2016-07-30 12:44:05.441865,STNN733,Linguistics
210228,Pete,Male,2006-01-22 15:23:23.769629,Denmark,576.5,5.1,J,35.0,2025-01-30,89.46,2019-01-05 08:38:59.708809,SITT727,Aerospace Engg
210229,Kati,Other,2007-09-25 01:45:01.725601,Thailand,660.57,7.1,J,35.0,2015-11-15,72.15,2022-01-30 07:45:31.246064,NTSN792,International Business
210230,Yaeko,Female,2005-09-24 23:06:02.061801,Tajikistan,510.73,9.5,J,35.0,2020-02-13,95.49,2023-04-07 18:43:49.601802,ISTT778,Civil Engg
210231,Colin,Other,2008-01-05 13:51:54.899275,San Marino,570.36,9.9,J,35.0,2021-07-18,97.41,2015-03-03 12:08:04.763268,IISS710,Business Adm
210232,Tyron,Male,2009-10-05 00:58:10.865310,Moldova,755.32,9.4,G,50.0,2019-12-28,93.15,2015-05-02 15:44:57.083407,TSNN723,Journalism
210233,Kiera,Female,2005-06-18 11:41:02.712616,Dominican Republic,630.79,9.4,J,35.0,2017-05-19,73.05,2024-10-27 07:59:40.323358,ITNN706,Arts
210234,Daryl,Female,2002-11-30 18:16:13.235188,Congo - Brazzaville,912.59,9.5,B,78.0,2019-11-20,77.13,2018-11-21 21:25:30.959657,AERR271,Business Adm
210235,Ismael,Female,2010-01-19 10:18:27.568169,Turkmenistan,956.73,9.1,A,80.0,2016-12-24,74.42,2023-08-04 21:40:58.392843,DDII158,Environmental Sc
210236,Brendon,Other,2005-09-03 18:16:51.282655,Malaysia,702.49,8.9,H,45.0,2020-12-16,87.87,2021-03-31 21:28:13.026661,INNI780,Aerospace Engg
210237,Art,Female,2003-02-13 14:09:47.513112,Trinidad & Tobago,621.56,9.5,J,35.0,2025-11-24,95.8,2019-10-27 06:37:27.316838,ISTT741,Linguistics
210238,Ike,Female,2000-04-03 05:41:56.950025,Monaco,547.29,5.4,J,35.0,2020-09-13,82.81,2023-06-16 00:51:55.252142,NITI723,Psychology
210239,Terrilyn,Other,2003-10-12 13:28:42.206193,American Samoa,910.09,8.6,B,78.0,2017-03-17,71.65,2019-06-11 08:51:34.817495,AMRE238,Linguistics
210240,Armando,Female,2008-07-08 21:59:06.534336,Northern Mariana Islands,861.53,7.1,D,65.0,2015-10-08,79.28,2017-01-27 07:57:48.763281,PPPA476,Environmental Sc
210241,Raleigh,Male,2004-09-22 04:02:20.783704,Kazakhstan,757.03,9.7,G,50.0,2018-05-07,78.35,2022-07-25 01:17:54.269715,TNSN702,Computer Engg
210242,Daren,Female,2000-09-03 13:24:33.222363,Zambia,995.48,5.8,J,35.0,2019-06-23,70.03,2019-10-12 12:17:15.022722,ITST789,Philosophy
210243,Sommer,Male,2009-12-07 06:01:34.287054,Malaysia,510.53,7.2,J,35.0,2025-06-20,72.02,2017-11-23 04:15:41.518238,ITIT736,International Business
210244,Wilson,Other,2010-06-25 20:23:34.816914,Denmark,782.16,5.8,J,35.0,2017-04-18,81.62,2020-08-26 21:54:36.441542,NTNT701,International Business
210245,Ettie,Male,2006-04-17 11:21:35.874430,Papua New Guinea,722.89,6.0,J,35.0,2021-08-24,78.43,2025-11-22 22:03:55.139763,SSNI786,Journalism
210246,Tesha,Male,2002-10-01 00:22:40.983962,Tanzania,775.38,7.8,G,50.0,2020-01-30,81.41,2024-03-04 23:33:08.528315,STSS744,Environmental Sc
210247,Shoshana,Female,2007-04-24 09:02:32.245100,Italy,867.69,5.3,J,35.0,2025-06-19,78.93,2018-10-30 09:30:47.985399,TNNS749,Psychology
210248,Rashad,Female,2000-08-07 18:39:42.218498,Malaysia,757.51,9.0,G,50.0,2020-05-12,74.62,2023-09-20 05:08:53.661171,NSSS712,International Business
210249,Leonida,Other,2007-06-08 06:33:16.984898,China,824.48,5.8,J,35.0,2024-05-02,89.88,2025-02-26 07:02:19.767389,ISSN714,Business Adm
210250,Glynis,Male,2001-05-01 07:09:42.411419,Japan,707.59,6.0,J,35.0,2025-04-17,85.82,2021-07-31 17:40:50.898871,TNNS757,International Business
210251,Mauro,Female,2002-01-31 10:56:05.411409,South Georgia & South Sandwich Islands,806.24,9.0,E,60.0,2016-09-28,78.52,2023-09-29 12:41:34.374335,SSSR557,Linguistics
210252,Robt,Male,2003-01-22 23:03:15.586518,Latvia,863.69,5.3,J,35.0,2024-01-16,92.52,2020-02-23 10:39:24.272255,TTIN780,Business Adm
210253,Sandy,Female,2008-02-05 18:30:21.673992,Nicaragua,779.93,5.9,J,35.0,2015-11-16,72.46,2025-10-01 01:45:38.243830,TNNI732,Psychology
210254,Johnny,Female,2010-05-24 15:49:26.438417,French Southern Territories,982.55,6.5,H,45.0,2017-03-20,79.57,2022-07-09 11:57:08.837392,IISN792,Computer Engg
210255,John,Female,2000-05-30 07:45:14.243446,South Korea,710.55,6.6,H,45.0,2021-07-10,82.18,2020-07-20 17:50:24.731646,IINI775,Aerospace Engg
210256,Voncile,Other,2003-08-17 04:40:27.896886,South Korea,857.32,9.4,C,70.0,2016-06-05,82.43,2025-07-04 18:02:02.512032,RRRU338,Philosophy
210257,Jimmy,Other,2008-01-16 17:04:50.169544,Central African Republic,636.65,8.1,J,35.0,2020-05-31,97.62,2018-04-13 03:14:55.219461,ITTN720,Environmental Sc
210258,Jeffry,Female,2005-07-27 08:33:34.731481,Botswana,688.49,7.8,J,35.0,2021-01-29,75.98,2020-12-12 08:34:50.437099,NNTS719,Psychology
210259,Will,Female,2008-11-02 06:59:22.275096,Malta,921.28,7.5,B,78.0,2022-07-27,89.79,2023-04-28 05:41:01.265435,AMAM250,Environmental Sc
210260,Karleen,Female,2007-08-26 20:50:30.288626,Vanuatu,753.95,6.3,H,45.0,2016-09-20,76.71,2025-09-18 04:22:51.757332,IINI722,Computer Engg
210261,Angelic,Female,2000-04-06 10:44:40.228268,Denmark,532.89,7.0,J,35.0,2015-08-10,85.2,2022-04-04 00:21:44.579361,IITS702,Electrical Engg
210262,Mayola,Female,2003-07-27 11:27:03.221092,Niue,586.96,6.6,J,35.0,2023-07-08,83.93,2021-10-15 02:39:30.600608,SNTN704,Computer Engg
210263,Yvone,Other,2002-11-23 04:33:23.197200,Laos,828.17,6.9,G,50.0,2025-05-13,90.37,2021-07-24 07:17:19.360565,TTNS781,Environmental Sc
210264,Zulma,Female,2003-10-31 12:42:39.657564,Haiti,715.6,5.3,J,35.0,2025-07-12,71.82,2017-04-20 14:47:12.285866,ITTT786,Philosophy
210265,Rema,Female,2001-04-05 20:59:17.296813,Qatar,659.11,9.5,I,40.0,2025-10-02,98.17,2016-07-04 06:59:41.718857,IITI759,Environmental Sc
210266,Jaymie,Other,2001-02-24 20:24:02.569006,Guernsey,609.33,9.7,J,35.0,2020-04-22,89.37,2018-11-08 20:05:53.275102,SSIS785,Finance
210267,Linwood,Other,2010-09-08 01:23:15.688130,Uganda,948.97,5.2,J,35.0,2024-12-29,88.56,2018-07-26 13:03:57.895421,INSS726,Business Adm
210268,Berry,Other,2008-01-04 06:54:54.607862,Nicaragua,582.82,9.9,J,35.0,2023-02-09,70.53,2025-06-07 20:07:19.570776,NIIS719,Journalism
210269,Ellyn,Other,2005-04-27 01:04:37.337561,U.S. Outlying Islands,517.82,7.7,J,35.0,2020-03-27,95.65,2023-10-28 09:37:09.620254,TSTI701,Journalism
210270,Maisha,Male,2008-02-01 20:00:35.791074,Monaco,603.72,8.9,J,35.0,2018-12-19,79.77,2019-11-19 22:34:48.836711,TTTT784,Psychology
210271,Margorie,Female,2003-02-16 02:20:38.586269,North Korea,937.3,9.8,B,78.0,2025-03-13,73.39,2023-05-03 08:59:14.383593,MMMA205,Civil Engg
210272,Arnoldo,Female,2000-02-11 12:22:24.323746,Rwanda,664.95,8.6,J,35.0,2022-09-01,78.79,2018-01-14 02:32:36.124546,TTII708,Computer Engg
210273,Broderick,Male,2008-02-25 11:33:09.997270,Gibraltar,735.42,9.4,H,45.0,2024-09-09,84.0,2015-07-27 02:19:19.000229,NTII704,Computer Engg
210274,Ricky,Male,2008-08-26 20:32:03.189988,India,534.06,9.3,J,35.0,2017-09-21,84.06,2019-09-30 09:55:20.229546,NINT710,Linguistics
210275,Lili,Other,2004-12-14 20:45:13.669110,Madagascar,504.16,8.5,J,35.0,2023-08-27,90.51,2023-03-20 04:25:34.048812,IITN719,Linguistics
210276,Brittaney,Other,2000-03-20 21:39:49.508652,Thailand,721.86,9.4,H,45.0,2016-05-15,89.71,2015-10-08 11:05:57.286139,ITSI728,Civil Engg
210277,Sueann,Male,2005-09-22 19:56:11.522453,Brunei,763.48,8.1,G,50.0,2018-08-05,73.75,2015-10-06 00:37:52.898622,IINN795,Journalism
210278,Louis,Male,2006-05-24 20:28:55.356443,Norfolk Island,517.45,8.7,J,35.0,2018-09-25,90.41,2024-04-24 18:22:16.935790,NNNI800,Arts
210279,Deja,Other,2001-04-12 03:36:14.087063,Montenegro,969.01,6.8,G,50.0,2025-08-30,91.09,2021-03-24 09:15:07.577690,NTNI726,Environmental Sc
210280,Minh,Male,2000-11-06 05:08:08.477818,Benin,927.71,9.1,B,78.0,2023-10-18,79.11,2021-03-24 04:14:55.216438,RREM291,Electrical Engg
210281,Malcom,Male,2007-10-13 20:51:00.180709,Australia,898.34,6.9,G,50.0,2023-04-26,72.82,2018-09-12 11:09:34.337007,SNNN755,Journalism
210282,Lachelle,Female,2001-11-18 19:23:56.728956,Pakistan,522.41,6.0,J,35.0,2016-07-31,81.79,2023-07-08 09:17:04.358884,ISTN710,Aerospace Engg
210283,Mila,Male,2004-03-13 07:14:03.468423,Cambodia,895.9,5.0,J,35.0,2016-10-28,87.5,2016-11-16 01:15:01.759261,NISN793,Finance
210284,Maren,Female,2008-09-17 09:13:49.122756,Ceuta & Melilla,743.18,5.2,J,35.0,2016-12-13,73.08,2016-05-10 06:23:50.492524,ISTT779,Aerospace Engg
210285,Royce,Male,2004-10-26 01:19:24.409973,Guyana,934.77,9.1,B,78.0,2025-07-01,70.41,2024-04-09 21:48:56.331283,ARAE257,Computer Engg
210286,Dusty,Female,2006-11-27 01:39:07.065783,Kosovo,990.04,7.6,A,80.0,2025-06-12,81.61,2023-11-01 03:47:12.246023,DNDD184,Civil Engg
210287,Claude,Female,2005-10-30 02:24:26.516345,Moldova,695.22,6.2,J,35.0,2025-09-15,76.61,2024-12-14 16:48:42.594788,NSST769,Business Adm
210288,Bong,Male,2004-10-20 13:36:18.786753,Dominica,857.59,8.2,C,70.0,2024-10-29,73.93,2016-11-22 05:30:11.582418,UERU366,International Business
210289,Emmy,Other,2009-06-28 01:05:09.746020,Bhutan,820.14,9.1,E,60.0,2020-02-12,85.22,2024-05-01 03:51:21.119977,RRAM504,Journalism
210290,Lorenzo,Other,2003-12-08 06:07:48.082589,Kuwait,818.56,6.9,G,50.0,2023-02-09,91.25,2015-03-31 17:30:56.085390,NTST782,Finance
210291,Freddie,Female,2006-05-15 19:11:45.682577,Vatican City,674.03,6.7,J,35.0,2025-12-12,77.97,2024-12-23 10:11:58.429225,NSIN724,Finance
210292,Britt,Female,2006-06-12 18:28:01.720531,Kyrgyzstan,875.77,6.3,H,45.0,2024-04-05,80.07,2019-03-14 01:05:06.293609,SNIN778,Environmental Sc
210293,Tobie,Female,2001-07-04 13:35:32.487774,South Sudan,531.08,9.3,J,35.0,2020-11-12,78.04,2025-03-27 13:33:56.646573,ISTI791,Electrical Engg
210294,Sandee,Female,2010-12-28 08:36:29.992440,Swaziland,718.53,5.2,J,35.0,2015-02-21,95.28,2019-12-02 18:50:23.633588,TNTI776,Journalism
210295,Marvin,Female,2004-12-24 23:40:52.330806,Iraq,925.46,7.4,B,78.0,2022-07-31,97.79,2025-07-29 21:13:49.599422,AARR286,Electrical Engg
210296,Ayesha,Male,2001-04-20 03:25:14.398555,Ghana,966.79,5.9,J,35.0,2022-07-14,74.11,2021-03-29 12:47:45.410474,STIT740,Psychology
210297,Josiah,Male,2000-01-17 08:50:23.600011,Fiji,662.23,6.6,J,35.0,2019-10-12,90.41,2021-02-11 22:24:04.716523,IIIT703,Linguistics
210298,Nicolasa,Male,2009-10-31 18:26:44.404534,Tanzania,906.12,8.6,B,78.0,2022-06-14,78.95,2015-12-08 16:32:21.339344,MAAM205,Arts
210299,Delaine,Other,2009-09-14 18:04:25.079308,St. Vincent & Grenadines,759.22,8.3,G,50.0,2020-02-15,73.8,2020-03-10 21:32:23.317200,NSNT733,Aerospace Engg
210300,Rudy,Female,2008-01-15 21:41:05.377080,Peru,760.47,7.7,G,50.0,2025-12-22,96.93,2021-05-01 09:57:12.492123,NISN759,Computer Engg
210301,Dominica,Female,2005-10-30 07:13:20.435111,Angola,829.82,9.8,E,60.0,2020-01-18,73.89,2025-04-28 07:54:26.035933,RRMM564,Linguistics
210302,Andres,Female,2004-10-12 10:12:22.903654,Christmas Island,816.62,7.5,F,55.0,2018-04-05,92.62,2016-08-25 10:25:48.671722,IIGI691,International Business
210303,Miguelina,Male,2006-05-20 16:07:15.164704,Bahamas,798.96,9.0,G,50.0,2025-05-29,97.24,2019-03-17 05:37:19.157442,TSSI739,Linguistics
210304,Samual,Male,2007-12-30 07:06:23.694076,Sudan,760.59,8.3,G,50.0,2018-01-12,80.26,2022-11-27 01:48:29.654816,NSSN799,Business Adm
210305,Coletta,Other,2006-04-03 21:39:45.185178,Georgia,625.98,9.0,J,35.0,2018-11-04,70.46,2019-10-11 23:13:07.363557,TSIT754,Journalism
210306,Von,Female,2000-04-25 19:59:00.619604,Equatorial Guinea,787.71,9.3,G,50.0,2025-12-23,76.67,2021-09-03 16:04:21.227763,TTTI729,Journalism
210307,Phung,Other,2005-03-29 21:25:06.571451,U.S. Outlying Islands,632.54,9.5,J,35.0,2021-04-10,97.38,2019-12-18 17:30:22.442871,ITNN712,Philosophy
210308,Annis,Other,2001-05-03 00:36:32.583687,Chad,783.71,6.2,H,45.0,2023-02-18,76.16,2017-01-16 22:12:06.647052,INTI726,Electrical Engg
210309,Salome,Other,2006-06-25 06:27:02.874443,Ukraine,899.71,6.9,G,50.0,2018-05-05,71.59,2021-02-15 17:35:15.244108,STIN753,Philosophy
210310,Tyron,Female,2004-03-31 22:12:17.269957,Burundi,672.8,5.0,J,35.0,2020-09-09,87.65,2015-03-16 04:06:03.057678,INTS719,Civil Engg
210311,Lecia,Other,2004-03-08 19:44:43.663735,Panama,589.16,9.8,J,35.0,2022-01-03,87.43,2022-12-31 13:09:59.117741,IITT796,Linguistics
210312,Randolph,Female,2010-09-17 12:03:06.775060,Kuwait,922.06,8.9,B,78.0,2020-02-08,73.09,2020-11-20 08:57:28.084187,RMAA210,Finance
210313,Macie,Male,2004-10-08 04:08:01.686096,United States,603.2,6.0,J,35.0,2018-01-18,72.13,2023-05-02 10:19:39.924928,SNSI761,Aerospace Engg
210314,Gavin,Male,2004-02-26 11:23:15.095594,Paraguay,979.42,9.2,A,80.0,2017-02-13,79.98,2024-04-14 14:53:36.931659,AANN117,Computer Engg
210315,Santo,Male,2004-11-05 15:39:21.821040,Egypt,500.41,8.3,J,35.0,2024-12-16,83.6,2021-03-14 02:43:34.420566,IIII730,International Business
210316,Henriette,Female,2003-06-25 07:43:35.895135,Japan,958.32,8.2,A,80.0,2025-09-20,82.28,2017-03-26 02:42:55.625791,DIII107,Journalism
210317,Ammie,Other,2000-08-22 15:58:43.222899,Guam,859.6,8.1,C,70.0,2020-03-11,81.4,2018-04-18 23:19:11.971029,RRRE388,Business Adm
210318,Monet,Other,2000-12-04 16:10:12.955584,Ethiopia,738.03,8.4,H,45.0,2019-04-14,73.91,2016-02-15 04:23:24.167008,STNT704,Civil Engg
210319,Austin,Other,2010-03-07 06:31:09.182174,Fiji,995.37,9.5,A,80.0,2024-11-19,89.32,2021-02-03 15:09:09.011826,AAIA165,Electrical Engg
210320,Mabelle,Female,2002-01-03 05:29:23.987335,Panama,525.78,6.5,J,35.0,2016-08-31,98.44,2025-03-14 15:43:49.353461,ITSS779,Environmental Sc
210321,Duncan,Other,2007-05-09 11:04:17.743432,Guyana,568.65,8.9,J,35.0,2025-02-14,78.79,2019-03-21 08:26:39.171422,NNSS709,Computer Engg
210322,Yaeko,Male,2005-12-01 17:08:23.583560,Niue,887.45,7.1,D,65.0,2020-05-31,71.56,2015-07-04 23:43:21.311465,ANPJ483,Finance
210323,Ali,Male,2004-01-08 00:21:33.191289,United Arab Emirates,566.71,7.7,J,35.0,2020-04-26,81.38,2018-01-24 23:46:26.761331,INTS738,Linguistics
210324,Ellis,Female,2005-12-26 03:23:25.855256,Georgia,848.02,7.5,F,55.0,2015-04-19,72.71,2017-03-16 03:22:09.788623,IIIG641,International Business
210325,Noah,Male,2000-12-16 10:33:05.817140,Jamaica,685.36,8.6,J,35.0,2025-01-23,80.01,2018-12-30 23:25:35.680875,SISI790,International Business
210326,Luigi,Male,2003-07-26 18:30:35.437125,Anguilla,819.12,9.9,E,60.0,2020-08-29,98.85,2023-08-30 12:25:25.704995,AAAS524,Electrical Engg
210327,Qiana,Male,2002-09-13 02:49:55.878699,Grenada,842.78,7.2,F,55.0,2021-07-29,94.34,2016-09-03 22:51:59.104862,IIII617,Aerospace Engg
210328,Launa,Female,2002-08-10 17:59:56.829488,Montserrat,987.21,6.2,H,45.0,2022-10-06,88.17,2024-09-20 09:25:05.208691,STNT743,Environmental Sc
210329,Shani,Male,2004-11-02 03:05:17.361940,North Korea,619.07,5.6,J,35.0,2022-07-31,86.33,2024-08-10 17:24:51.595983,TNSN716,Computer Engg
210330,Jacelyn,Female,2000-08-18 16:51:27.674994,Turks & Caicos Islands,938.59,9.9,B,78.0,2022-06-19,82.22,2017-06-19 03:01:11.380100,MARE220,Civil Engg
